cluster	status	loglr	df	p	p.adjust	genes
chr10:clu_1353_-	Success	-2.84993534830255	2	1	1	PARG
chr10:clu_1354_-	Success	0.595625038381058	2	0.551217925812459	0.792473363597232	PARG
chr10:clu_1355_-	Success	0.467001517023618	2	0.626879139421195	0.840280991456143	PARG
chr10:clu_1356_-	Not enough valid samples	NA	NA	NA	NA	SGMS1
chr10:clu_1357_-	Success	0.492274426973694	1	0.321078341837158	0.612391826429154	SGMS1
chr10:clu_1358_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FAM13C
chr10:clu_1359_-	Success	1.31505059874485	2	0.26846073911913	0.560866518434134	FAM13C
chr10:clu_1360_-	Success	0.0506874984419596	1	0.75018578209563	0.9113567550294	FAM13C
chr10:clu_1361_-	Success	0.159964817021944	1	0.571649935380249	0.805742354080695	FAM13C
chr10:clu_1362_-	Success	-5.72023969980091	2	1	1	ANK3
chr10:clu_1363_-	Success	1.83122538292037	2	0.160217120115411	0.426745192039006	ANK3
chr10:clu_1364_-	Success	7.13264597584748	5	0.0140092281261623	0.10379099670113	ANK3
chr10:clu_1365_-	Success	0.203882487779993	2	0.815558203611494	0.944787799123834	ANK3
chr10:clu_1366_-	Success	0.309398336156846	2	0.733888377519021	0.903452641821475	ANK3
chr10:clu_1367_-	Success	1.09872948170641	3	0.532449049592397	0.778538946462833	ANK3
chr10:clu_1368_-	Success	4.66681550189514	3	0.0251687286154026	0.150863737468309	ANK3
chr10:clu_1369_-	Success	2.39351219999162	2	0.091308426592715	0.312925333680154	ANK3
chr10:clu_1370_-	Success	0.11433595603603	1	0.632510338923261	0.844001211563808	ANK3
chr10:clu_1371_-	Success	0.88846155097346	1	0.182527606145702	0.458533221055616	JMJD1C
chr10:clu_1372_-	Success	1.30730724981032	1	0.10588325366624	0.340279163497309	JMJD1C
chr10:clu_1373_-	Success	0.174164345453619	2	0.840158810030959	0.952451070939788	JMJD1C
chr10:clu_1374_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	JMJD1C
chr10:clu_1375_-	Success	0.047413009966931	1	0.758129252901127	0.915728504957306	JMJD1C
chr10:clu_1376_-	Success	1.49586573959118	2	0.224054547848636	0.508720338034459	CTNNA3
chr10:clu_1377_-	Success	2.62277502993948	6	0.512727169324924	0.761759526124131	HERC4
chr10:clu_1378_-	Success	0.00656763380720804	1	0.908754891059495	0.982764176380946	DNAJC12
chr10:clu_1379_-	Not enough valid samples	NA	NA	NA	NA	HERC4
chr10:clu_1380_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HERC4
chr10:clu_1381_-	Success	0.814999311747556	2	0.442639632009055	0.712953017438546	RUFY2
chr10:clu_1382_-	Success	5.65650944842218	2	0.00349469404317797	0.0432611739701286	RUFY2
chr10:clu_1383_-	Success	2.73577145374702	3	0.140350608539193	0.39626110616768	RUFY2
chr10:clu_1384_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LRRC20
chr10:clu_1385_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LRRC20
chr10:clu_1386_-	Success	5.5504322107663	14	0.678094681197073	0.871958743346743	PSAP
chr10:clu_1387_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr10:clu_1388_-	Success	0.668027460053963	2	0.512718939558832	0.761759526124131	ASCC1
chr10:clu_1389_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ASCC1
chr10:clu_1390_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	DNAJB12
chr10:clu_1391_-	Success	11.844294114461	2	7.17940451867632e-06	0.000753837474461013	MICU1
chr10:clu_1392_-	Not enough valid samples	NA	NA	NA	NA	P4HA1
chr10:clu_1393_-	Success	2.43651985539532	1	0.0272794084268605	0.157745099516365	P4HA1
chr10:clu_1394_-	Success	1.34796718012058	2	0.259767785401024	0.553335366593996	USP54
chr10:clu_1395_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CFAP70
chr10:clu_1396_-	Success	8.6585116582155	2	0.000173642554144654	0.00682247196607062	ANXA7
chr10:clu_1397_-	Success	0.0423498134402394	1	0.771026843359699	0.923173840257777	ANXA7
chr10:clu_1398_-	Success	5.26905678527055	3	0.0145045672805765	0.105914645969678	PPP3CB
chr10:clu_1399_-	Success	2.45670731662926	3	0.178248258590874	0.452304956174342	USP54
chr10:clu_1400_-	Success	2.03068690511373	4	0.39776352446043	0.680753769108364	USP54
chr10:clu_1401_-	Success	1.42973983809634	2	0.239371189407949	0.526841540836434	USP54
chr10:clu_1402_-	Success	0.136192258068149	2	0.872674837580878	0.967854858209171	USP54
chr10:clu_1403_-	Success	2.32251772616382	5	0.460715719948444	0.727068860970723	USP54
chr10:clu_1404_-	Success	8.4880519528997	2	0.000205913999829175	0.00742021455005725	CAMK2G
chr10:clu_1405_-	Success	7.41666107953279	8	0.0624685936577265	0.251776131949407	CAMK2G
chr10:clu_1406_-	Success	8.32895147727868	2	0.000241425051865969	0.00808800619591103	CAMK2G
chr10:clu_1407_-	Success	2.2646963513198	4	0.33907647941794	0.630526949513055	CAMK2G
chr10:clu_1408_-	Not enough valid samples	NA	NA	NA	NA	AP3M1
chr10:clu_1409_-	Success	6.23074017731642	4	0.0142300582909471	0.104536857650022	KCNMA1
chr10:clu_1410_-	Success	0.955732101392186	2	0.384530526145413	0.670615513962305	KCNMA1
chr10:clu_1411_-	Success	16.6627360415841	4	1.02452759999292e-06	0.000201270099482481	KCNMA1
chr10:clu_1412_-	Success	1.30989799949521	2	0.269847579570307	0.562798547802456	KCNMA1
chr10:clu_1413_-	Success	0.522172322016047	1	0.306813171046761	0.59830042000473	KCNMA1
chr10:clu_1414_-	Success	4.09818894113914	4	0.0846437866088388	0.30162706872313	NUTM2B-AS1
chr10:clu_1415_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TMEM254-AS1
chr10:clu_1416_-	Not enough valid samples	NA	NA	NA	NA	ANXA11
chr10:clu_1417_-	Success	0.0241412998574333	1	0.826079087482756	0.947424038186438	WAPL
chr10:clu_1418_-	Success	3.13883846922522	3	0.0988550327354538	0.327188668129844	GLUD1
chr10:clu_1419_-	Success	0.0452280256117774	1	0.76359817961652	0.919234386475245	ATAD1
chr10:clu_1420_-	Success	4.80857003879373	4	0.0473951384962128	0.214277591580404	RNLS
chr10:clu_1421_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PANK1
chr10:clu_1422_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr10:clu_1423_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CPEB3
chr10:clu_1424_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CPEB3
chr10:clu_1425_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CPEB3
chr10:clu_1426_-	Success	3.64223681182602	3	0.0633626741239819	0.254202032552734	SORBS1
chr10:clu_1427_-	Success	0.636514830218402	2	0.529133333743448	0.775908744457732	SORBS1
chr10:clu_1428_-	Success	0.636550755512189	2	0.529114324814434	0.775908744457732	SORBS1
chr10:clu_1429_-	Success	8.36886034684812	6	0.010297065590038	0.0853262577718065	SORBS1
chr10:clu_1430_-	Success	7.46052043304917	4	0.00486781676921514	0.05228395789157	SORBS1
chr10:clu_1431_-	Success	5.68867197557847	2	0.00338408413290222	0.0425807280358978	SORBS1
chr10:clu_1432_-	Success	1.94470340037503	2	0.143029639584921	0.402147047586411	SORBS1
chr10:clu_1433_-	Success	8.07250870599296	2	0.00031199958321877	0.00931410520491328	SORBS1
chr10:clu_1434_-	Success	6.62004750024266	2	0.00133336760882414	0.0232477206015759	SORBS1
chr10:clu_1435_-	Success	5.49607956886257	2	0.00410282479193502	0.0477276013587205	SORBS1
chr10:clu_1436_-	Success	10.8859605455309	5	0.000578529465112773	0.0136559862113829	OPALIN
chr10:clu_1437_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MMS19
chr10:clu_1438_-	Success	1.06029293420278	1	0.145330941362343	0.405249740337302	MMS19
chr10:clu_1439_-	Success	0.439801285441376	2	0.644164413212823	0.849309650674625	MMS19
chr10:clu_1440_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HPS1
chr10:clu_1441_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HPS1
chr10:clu_1442_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HPS1
chr10:clu_1443_-	Success	1.78083099402514	1	0.0591285094382575	0.244130591511179	HPS1
chr10:clu_1444_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CHUK
chr10:clu_1445_-	Success	0.421838458266734	1	0.358347283917829	0.646809412880729	BLOC1S2
chr10:clu_1446_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SEC31B
chr10:clu_1447_-	Success	3.45933958642968	1	0.00852999568536714	0.0762814592127546	RP11-411B6.6,NDUFB8
chr10:clu_1448_-	Success	1.29291495026177	1	0.107823881419123	0.343974561468026	RP11-411B6.6,NDUFB8
chr10:clu_1449_-	Success	1.70863044196722	2	0.181113668517727	0.45615477306574	OGA
chr10:clu_1450_-	Success	0.660636694813547	2	0.516522362666094	0.765108941717526	OGA
chr10:clu_1451_-	Success	0.647991253055807	2	0.523095488569536	0.770970843511248	OGA
chr10:clu_1452_-	Success	1.28502261363974	2	0.276644327626077	0.568757017185852	OGA
chr10:clu_1453_-	Success	0.109297376806325	1	0.640112737855293	0.846794468305014	KCNIP2
chr10:clu_1454_-	Success	4.24472077439214	4	0.0752079172872926	0.284482121912802	KCNIP2
chr10:clu_1455_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LDB1
chr10:clu_1456_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NOLC1
chr10:clu_1457_-	Success	1.67988028897275	1	0.0668077808085521	0.263446678544364	PSD
chr10:clu_1458_-	Not enough valid samples	NA	NA	NA	NA	NT5C2
chr10:clu_1459_-	Success	0.291016234076778	2	0.747503542889683	0.910095277128782	NT5C2
chr10:clu_1460_-	Success	4.82163854963255	4	0.0468850325538882	0.212924899446021	NT5C2
chr10:clu_1461_-	Success	6.09101916916052	5	0.0323768028956024	0.172506325139299	NT5C2
chr10:clu_1462_-	Success	4.31683357018164	3	0.0345796315645248	0.17922549466209	ATP5MK
chr10:clu_1463_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CALHM2
chr10:clu_1464_-	Success	3.01270785669499	2	0.0491583845104353	0.218521577860256	SH3PXD2A
chr10:clu_1465_-	Success	0.695768393781918	2	0.498691109578875	0.752902394227495	SH3PXD2A
chr10:clu_1466_-	Success	0.300247766092866	1	0.438389020544815	0.710513307711076	ZDHHC6
chr10:clu_1467_-	Success	2.58529099930684	2	0.0753741425862086	0.284580612740242	CCDC186
chr10:clu_1468_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AFAP1L2
chr10:clu_1469_-	Success	4.71886309715183	3	0.0240031612634848	0.147061621825576	ABLIM1
chr10:clu_1470_-	Success	1.2630888345634	4	0.639954490684483	0.846794468305014	ABLIM1
chr10:clu_1471_-	Success	1.79335463847406	1	0.0582434696764546	0.241763179278012	ABLIM1
chr10:clu_1472_-	Success	0.527212393169521	1	0.304490215203232	0.596060884149046	ABLIM1
chr10:clu_1473_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	GFRA1
chr10:clu_1474_-	Success	1.44151159916237	2	0.236569889426132	0.523739090870066	HSPA12A
chr10:clu_1475_-	Not enough valid samples	NA	NA	NA	NA	HSPA12A
chr10:clu_1476_-	Success	20.3666293312594	2	1.42851651783853e-09	8.69966559363666e-07	SHTN1
chr10:clu_1477_-	Success	0.0203272182898218	2	0.97987798684329	1	SHTN1
chr10:clu_1478_-	Success	2.56531189898715	2	0.0768951941680482	0.286767747999641	PDZD8
chr10:clu_1479_-	Success	2.47914132071924	2	0.0838151650469557	0.300148905354472	RAB11FIP2
chr10:clu_1480_-	Success	2.12135374098307	2	0.119869246712923	0.362644665912419	FAM204A
chr10:clu_1481_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SFXN4
chr10:clu_1482_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RGS10
chr10:clu_1483_-	Success	1.24446255455933	2	0.288095702251998	0.579235003867503	TIAL1
chr10:clu_1484_-	Success	0.840667157104917	1	0.194747247865149	0.47213803323995	TIAL1
chr10:clu_1485_-	Success	0.264305374077253	2	0.767739056250078	0.922013577709125	TIAL1
chr10:clu_1486_-	Success	0.887925661515055	2	0.411508475896798	0.691563718901859	MCMBP
chr10:clu_1487_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MCMBP
chr10:clu_1488_-	Success	0.0126840535813244	1	0.873453251349361	0.967854858209171	FGFR2
chr10:clu_1489_-	Success	0.219391097875871	1	0.507710823977799	0.759337510747837	FGFR2
chr10:clu_1490_-	Success	3.07118298435307	5	0.292611589471993	0.583905500176767	FGFR2
chr10:clu_1491_-	Success	0.388939324625881	1	0.377790710417496	0.665532376755149	ATE1
chr10:clu_1492_-	Success	1.325121829821	1	0.103534025548553	0.336164013234516	ATE1
chr10:clu_1493_-	Success	1.03212280333037	4	0.723943563406754	0.897341716163662	ATE1
chr10:clu_1494_-	Not enough valid samples	NA	NA	NA	NA	ATE1
chr10:clu_1495_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NSMCE4A
chr10:clu_1496_-	Success	0.518329401586698	3	0.792382575206326	0.935014509398668	IKZF5
chr10:clu_1497_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CHST15
chr10:clu_1498_-	Success	0.567567134511592	2	0.566902961005962	0.804014679209666	OAT
chr10:clu_1499_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FAM53B,RP11-12J10.3
chr10:clu_1500_-	Success	2.37829935473837	2	0.0927081071244757	0.315673005354732	EEF1AKMT2,RP11-12J10.3
chr10:clu_1501_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	EEF1AKMT2,RP11-12J10.3
chr10:clu_1502_-	Success	0.244193520509043	2	0.783336028006984	0.931014131647645	UROS
chr10:clu_1503_-	Not enough valid samples	NA	NA	NA	NA	C10orf90
chr10:clu_1504_-	Success	0.213159010388154	3	0.934753723111481	0.995282762453524	C10orf90
chr10:clu_1505_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CFAP46
chr10:clu_1506_-	Success	0.0229106841732687	1	0.830500842378408	0.94918476127549	CALY
chr10:clu_1507_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SYCE1
chr10:clu_1508_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SYCE1
chr11:clu_1509_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LINC01001
chr11:clu_1510_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	BET1L
chr11:clu_1511_-	Success	0.088692940301172	1	0.673629465455008	0.869221091056587	BET1L
chr11:clu_1512_-	Not enough valid samples	NA	NA	NA	NA	SIRT3
chr11:clu_1513_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SIRT3
chr11:clu_1514_-	Success	2.88433388801434	4	0.217103218706363	0.500249187257568	RNH1
chr11:clu_1515_-	Success	0.68942889571133	2	0.50186260312282	0.754963833243972	HRAS
chr11:clu_1516_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	GATD1
chr11:clu_1517_-	Success	0.135087442515101	2	0.873639515111436	0.96788075261774	CHID1
chr11:clu_1518_-	Success	1.07421186631927	2	0.341566849584307	0.632265560099448	NAP1L4
chr11:clu_1519_-	Success	2.72696800932545	4	0.243808311180738	0.532088157795757	NAP1L4
chr11:clu_1520_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CARS1
chr11:clu_1521_-	Not enough valid samples	NA	NA	NA	NA	CARS1
chr11:clu_1522_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF195
chr11:clu_1523_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NUP98
chr11:clu_1524_-	Success	2.86278005062923	2	0.0571097713135222	0.238708652916507	APBB1
chr11:clu_1525_-	Success	0.095937497781506	2	0.908520798859639	0.982764176380946	APBB1
chr11:clu_1526_-	Success	0.017790641126112	1	0.850382807169941	0.957434607059979	APBB1
chr11:clu_1527_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ARFIP2
chr11:clu_1528_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RRP8
chr11:clu_1529_-	Success	0.154939736462666	2	0.856466789646786	0.960567725404958	RIC3
chr11:clu_1530_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	DENND2B
chr11:clu_1531_-	Success	3.48725823604536	4	0.137241057072341	0.391944998089815	DENND5A
chr11:clu_1532_-	Success	0.092309685634973	2	0.911822727415987	0.983522605582792	SBF2
chr11:clu_1533_-	Success	0.132415870460591	2	0.875976626516428	0.969768706686974	SBF2
chr11:clu_1534_-	Not enough valid samples	NA	NA	NA	NA	NA
chr11:clu_1535_-	Not enough valid samples	NA	NA	NA	NA	NA
chr11:clu_1536_-	Success	1.0768694375065	2	0.340660316488005	0.632164295508651	EIF4G2
chr11:clu_1537_-	Success	1.20595588613833	2	0.299405664958563	0.592198928092772	EIF4G2
chr11:clu_1538_-	Success	0.774565848145244	1	0.213263671796767	0.494958206290817	EIF4G2
chr11:clu_1539_-	Success	0.0034582406555046	2	0.99654773217157	1	ZBED5
chr11:clu_1540_-	Success	0.267438082920535	1	0.464564001541768	0.731536948646101	DKK3
chr11:clu_1541_-	Success	0.433228302328644	3	0.83351411229164	0.94975194087699	DKK3
chr11:clu_1542_-	Success	0.149152167045031	1	0.58494740884969	0.815178425605175	DKK3
chr11:clu_1543_-	Success	2.92121983554966	1	0.0156441204013104	0.112085521463506	DKK3
chr11:clu_1544_-	Success	1.97648285566447	5	0.556207465162403	0.797710726580231	BTBD10
chr11:clu_1545_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	COPB1,RP11-140L24.4
chr11:clu_1546_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PSMA1,RP11-140L24.4
chr11:clu_1547_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SOX6
chr11:clu_1548_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SOX6
chr11:clu_1549_-	Success	1.71127340457554	2	0.180635623869316	0.455515921061755	PIK3C2A
chr11:clu_1550_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ABCC8
chr11:clu_1551_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ABCC8
chr11:clu_1552_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	USH1C
chr11:clu_1553_-	Success	3.75805529674062	4	0.111000978423564	0.348991202168047	SERGEF
chr11:clu_1554_-	Success	0.412089715888669	2	0.662264857706534	0.860685495569159	SERGEF
chr11:clu_1555_-	Success	0.410658970188251	2	0.663213068466718	0.86126366214449	SERGEF,RP1-59M18.2
chr11:clu_1556_-	Success	0.808879664867618	3	0.655369748562367	0.855746519885252	SERGEF,RP1-59M18.2
chr11:clu_1557_-	Success	3.24646228510164	4	0.165236738879102	0.435080048162217	HPS5
chr11:clu_1558_-	Success	1.60726915574742	3	0.359715527580695	0.647934801232308	PTPN5
chr11:clu_1559_-	Success	0.191752716435531	1	0.535733133057108	0.780382705275505	SVIP
chr11:clu_1560_-	Success	-0.567719608831339	2	1	1	CCDC34
chr11:clu_1561_-	Not enough valid samples	NA	NA	NA	NA	PAX6
chr11:clu_1562_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PAX6
chr11:clu_1563_-	Success	1.37758245053493	1	0.096940820913044	0.32324096790881	CSTF3
chr11:clu_1564_-	Success	2.35361339312567	2	0.0950251777901505	0.319902339824222	CD59
chr11:clu_1565_-	Success	0.250926214586627	1	0.478687309796229	0.740453203522886	FBXO3
chr11:clu_1566_-	Not enough valid samples	NA	NA	NA	NA	APIP
chr11:clu_1567_-	Success	0.917062448665376	1	0.175641109161584	0.449623520300146	SLC1A2
chr11:clu_1568_-	Success	4.9435381704925	6	0.129488739110844	0.380591902116332	SLC1A2
chr11:clu_1569_-	Success	3.92740675100913	1	0.0050685580453031	0.0536826408624277	SLC1A2
chr11:clu_1570_-	Success	1.29774902456847	2	0.273145946367153	0.566187479025174	SLC1A2
chr11:clu_1571_-	Success	1.84889850848049	2	0.157410457140541	0.421560986801186	SLC1A2
chr11:clu_1572_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PAMR1
chr11:clu_1573_-	Not enough valid samples	NA	NA	NA	NA	LRRC4C
chr11:clu_1574_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	API5
chr11:clu_1575_-	Not enough valid samples	NA	NA	NA	NA	RP11-958J22.1
chr11:clu_1576_-	Not enough valid samples	NA	NA	NA	NA	RP11-958J22.1
chr11:clu_1577_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PHF21A
chr11:clu_1578_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PHF21A
chr11:clu_1579_-	Not enough valid samples	NA	NA	NA	NA	PHF21A
chr11:clu_1580_-	Success	5.00775243909811	4	0.0401673127135035	0.195851829003392	PHF21A
chr11:clu_1581_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AMBRA1
chr11:clu_1582_-	Success	2.49718700913604	2	0.0823162280457465	0.29733441803001	CKAP5
chr11:clu_1583_-	Success	3.50584589863615	2	0.0300213675664518	0.165984439056943	ARFGAP2
chr11:clu_1584_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SPI1
chr11:clu_1585_-	Success	1.11796096238891	2	0.326945770139837	0.618353956568822	PSMC3
chr11:clu_1586_-	Success	1.38142146629878	1	0.0964766538978623	0.322648447137826	CELF1
chr11:clu_1587_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CELF1
chr11:clu_1588_-	Not enough valid samples	NA	NA	NA	NA	CELF1
chr11:clu_1589_-	Success	0.0584110066702124	2	0.943262180706871	0.997695912060558	MTCH2
chr11:clu_1590_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MTCH2
chr11:clu_1591_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FNBP4
chr11:clu_1592_-	Not enough valid samples	NA	NA	NA	NA	NUP160
chr11:clu_1593_-	Success	0.0957280106229064	2	0.908711142236871	0.982764176380946	FOLH1
chr11:clu_1594_-	Not enough valid samples	NA	NA	NA	NA	FOLH1
chr11:clu_1595_-	Success	1.5289552681202	1	0.080344925145862	0.293740294137586	SSRP1
chr11:clu_1596_-	Success	4.68478720071846	1	0.00220616737927863	0.031939485248649	UBE2L6
chr11:clu_1597_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LPXN
chr11:clu_1598_-	Success	0.040905233209628	1	0.774858751870376	0.925818630719241	PRPF19
chr11:clu_1599_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CPSF7
chr11:clu_1600_-	Success	0.129793956158437	1	0.610403405945204	0.830281394164786	FTH1
chr11:clu_1601_-	Success	4.96012606223303	5	0.0775266603532046	0.288450675194558	SYT7
chr11:clu_1602_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr11:clu_1603_-	Success	12.9208905877276	2	2.44640590572434e-06	0.000363380779655152	BSCL2,HNRNPUL2-BSCL2
chr11:clu_1604_-	Success	5.93083813592949	1	0.000573009444140623	0.0135783171782739	AHNAK
chr11:clu_1605_-	Not enough valid samples	NA	NA	NA	NA	NA
chr11:clu_1606_-	Not enough valid samples	NA	NA	NA	NA	NA
chr11:clu_1607_-	Success	5.1018975709153	6	0.116327974915519	0.356978448605838	NA
chr11:clu_1608_-	Success	10.8436960646741	7	0.00287544826008189	0.0384023682103041	NA
chr11:clu_1609_-	Not enough valid samples	NA	NA	NA	NA	NA
chr11:clu_1610_-	Success	3.42126338795151	5	0.23261770097318	0.518157205167031	NA
chr11:clu_1611_-	Not enough valid samples	NA	NA	NA	NA	NA
chr11:clu_1612_-	Success	0.603044315116676	3	0.751544380094651	0.911915775010246	NA
chr11:clu_1613_-	Success	1.82577780165002	1	0.0560168682945851	0.235921665224082	NA
chr11:clu_1614_-	Success	0.793316548937469	2	0.452342090083867	0.719034031393214	AHNAK
chr11:clu_1615_-	Success	0.964623885863602	2	0.381126519857161	0.668315722985923	GANAB
